                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    137,                 1.6826,                 1.4659,                 1.1104,                0.36067,                0.29247,                0.27394,                0.15574,                 1.5778,                 1.3488,                 1.0909,               0.003268,               0.003268,               0.003268
                    138,                 1.6792,                 1.4623,                 1.1097,                0.36118,                0.29264,                0.27402,                0.15587,                 1.5775,                 1.3482,                 1.0909,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.6802,                 1.4657,                 1.1108,                0.36107,                0.29224,                0.27409,                  0.156,                 1.5769,                  1.348,                 1.0908,               0.003169,               0.003169,               0.003169
                    140,                 1.6808,                  1.468,                 1.1136,                0.36135,                0.29201,                0.27364,                0.15592,                  1.577,                 1.3476,                 1.0906,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.6736,                 1.4628,                 1.1107,                0.36507,                0.28864,                0.27401,                0.15605,                 1.5765,                  1.347,                 1.0904,                0.00307,                0.00307,                0.00307
                    142,                 1.6728,                  1.462,                 1.1105,                0.36337,                0.28886,                0.27389,                 0.1559,                 1.5763,                 1.3466,                 1.0902,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.6732,                  1.459,                 1.1129,                0.36434,                  0.289,                0.27419,                 0.1562,                  1.576,                 1.3459,                 1.0902,               0.002971,               0.002971,               0.002971
                    144,                 1.6692,                 1.4505,                 1.1068,                 0.3652,                0.28977,                 0.2748,                0.15657,                 1.5762,                 1.3455,                 1.0903,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.6685,                 1.4513,                 1.1055,                0.36464,                0.29009,                0.27497,                 0.1565,                 1.5761,                 1.3454,                 1.0901,               0.002872,               0.002872,               0.002872
                    146,                 1.6654,                  1.448,                 1.1034,                 0.3642,                0.28964,                0.27512,                 0.1567,                 1.5758,                 1.3449,                   1.09,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.6678,                 1.4476,                  1.106,                0.36392,                0.28969,                0.27531,                0.15667,                 1.5753,                 1.3444,                 1.0899,               0.002773,               0.002773,               0.002773
                    148,                 1.6711,                 1.4457,                 1.1045,                0.36487,                0.28906,                0.27537,                0.15661,                  1.575,                 1.3445,                 1.0897,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.6572,                  1.438,                  1.101,                 0.3663,                0.28901,                0.27552,                0.15677,                 1.5747,                 1.3442,                 1.0897,               0.002674,               0.002674,               0.002674
                    150,                 1.6723,                 1.4554,                  1.106,                0.36264,                0.29013,                0.27575,                0.15689,                 1.5744,                 1.3438,                 1.0897,              0.0026245,              0.0026245,              0.0026245
