                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                 1.4848,                 1.1379,                0.94276,                0.39751,                0.30033,                0.29198,                0.16822,                 1.3838,                 1.0493,                0.92323,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.4661,                 1.1298,                0.93913,                0.40021,                0.29899,                0.29392,                0.17044,                 1.3816,                 1.0454,                0.92246,               0.006832,               0.006832,               0.006832
                     66,                 1.4676,                 1.1278,                0.94056,                0.39561,                0.30278,                0.29384,                0.16992,                 1.3773,                 1.0451,                0.92056,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.4741,                 1.1263,                 0.9397,                0.39898,                0.30564,                0.29594,                0.17061,                  1.377,                 1.0417,                 0.9217,               0.006733,               0.006733,               0.006733
                     68,                 1.4659,                 1.1243,                0.93703,                0.40265,                0.30488,                0.29528,                0.17083,                 1.3791,                 1.0411,                0.92171,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.4723,                 1.1227,                0.93644,                0.40344,                0.30264,                0.29706,                0.17149,                 1.3772,                 1.0402,                0.92113,               0.006634,               0.006634,               0.006634
                     70,                 1.4622,                 1.1126,                0.93566,                0.41026,                0.29541,                0.29455,                0.17114,                 1.3721,                 1.0384,                0.91952,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.4684,                 1.1197,                0.93776,                0.40263,                 0.3013,                0.29605,                0.17164,                 1.3743,                 1.0382,                0.92086,               0.006535,               0.006535,               0.006535
                     72,                 1.4626,                 1.1156,                0.93692,                0.41213,                0.29948,                0.29664,                0.17247,                 1.3707,                 1.0369,                0.91963,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.4641,                  1.109,                0.93578,                0.41347,                0.30321,                0.30007,                0.17377,                 1.3709,                 1.0348,                 0.9194,               0.006436,               0.006436,               0.006436
                     74,                  1.454,                 1.1031,                0.93203,                0.41398,                 0.3036,                0.30056,                 0.1746,                 1.3696,                  1.032,                0.91925,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.4474,                 1.0977,                0.93307,                0.41116,                0.30518,                0.30012,                0.17465,                   1.37,                 1.0308,                 0.9187,               0.006337,               0.006337,               0.006337
                     76,                 1.4433,                 1.0911,                0.93247,                0.42068,                 0.3089,                0.30293,                0.17579,                  1.367,                 1.0289,                0.91937,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.4625,                 1.0976,                0.93582,                0.41055,                 0.3053,                0.29925,                0.17398,                 1.3696,                 1.0307,                0.91935,               0.006238,               0.006238,               0.006238
                     78,                 1.4409,                    1.1,                0.93262,                0.41559,                0.30585,                0.30146,                 0.1756,                 1.3632,                 1.0275,                0.91773,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.4533,                 1.1052,                 0.9336,                0.41883,                0.30885,                0.30348,                0.17605,                 1.3655,                 1.0265,                0.91808,               0.006139,               0.006139,               0.006139
                     80,                 1.4409,                 1.0908,                0.93214,                0.41645,                0.31095,                0.30363,                0.17625,                 1.3657,                 1.0252,                0.91773,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.4334,                 1.0868,                0.92872,                0.41765,                0.31524,                0.30389,                 0.1766,                 1.3626,                 1.0257,                0.91699,                0.00604,                0.00604,                0.00604
                     82,                 1.4395,                 1.0927,                0.93294,                0.42165,                0.30847,                0.30382,                0.17691,                 1.3634,                 1.0242,                 0.9172,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.4419,                 1.0936,                0.93353,                0.41349,                0.31517,                0.30432,                 0.1766,                  1.362,                  1.023,                0.91737,               0.005941,               0.005941,               0.005941
                     84,                  1.422,                 1.0785,                0.92985,                0.41164,                0.31697,                0.30432,                0.17709,                 1.3585,                  1.022,                0.91624,              0.0058915,              0.0058915,              0.0058915
