                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    120,                 1.2435,                 0.8802,                0.96082,                 0.6146,                0.46968,                0.50849,                 0.3169,                 1.2532,                0.92314,                0.97519,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.2536,                 0.8856,                0.96248,                0.60483,                0.47461,                0.50869,                0.31748,                 1.2528,                0.92317,                  0.975,                0.00406,                0.00406,                0.00406
                    122,                 1.2456,                0.87643,                0.96253,                0.60272,                0.47652,                0.50853,                0.31742,                 1.2526,                0.92221,                0.97492,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.2421,                0.87542,                0.96211,                0.59592,                0.48071,                0.50846,                0.31705,                 1.2523,                0.92164,                0.97484,               0.003961,               0.003961,               0.003961
                    124,                 1.2394,                0.87604,                0.96466,                0.59762,                0.48084,                0.50836,                 0.3172,                 1.2526,                 0.9218,                0.97485,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.2405,                0.87501,                0.95949,                0.59472,                0.48177,                0.50866,                0.31725,                 1.2528,                0.92191,                0.97489,               0.003862,               0.003862,               0.003862
                    126,                 1.2427,                0.87353,                0.96084,                0.59589,                0.48135,                0.50842,                0.31701,                 1.2528,                0.92153,                0.97498,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.2372,                0.86552,                0.96025,                0.59719,                 0.4814,                0.50839,                0.31719,                  1.253,                0.92137,                0.97497,               0.003763,               0.003763,               0.003763
                    128,                 1.2437,                0.87322,                0.95778,                0.59925,                0.47964,                0.50881,                0.31754,                 1.2526,                0.92041,                0.97478,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.2457,                0.87201,                0.95768,                0.60479,                0.47726,                0.50916,                0.31787,                 1.2531,                0.92029,                0.97486,               0.003664,               0.003664,               0.003664
                    130,                 1.2347,                 0.8624,                  0.955,                0.60062,                0.47881,                0.50965,                 0.3184,                 1.2532,                0.91992,                0.97468,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.2335,                0.86403,                0.96006,                0.60436,                0.47852,                0.51062,                0.31875,                  1.253,                0.91897,                0.97461,               0.003565,               0.003565,               0.003565
                    132,                 1.2323,                0.85964,                0.95584,                0.59964,                0.48021,                0.51091,                 0.3191,                 1.2526,                0.91845,                0.97463,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.2294,                0.85499,                0.95711,                0.59869,                  0.483,                0.51079,                0.31905,                 1.2524,                0.91812,                0.97452,               0.003466,               0.003466,               0.003466
                    134,                 1.2319,                0.85933,                0.95824,                0.59691,                0.48439,                0.51118,                0.31933,                 1.2525,                0.91786,                0.97448,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.2362,                0.86183,                0.95751,                0.59688,                0.48356,                0.51098,                 0.3193,                 1.2523,                0.91777,                 0.9744,               0.003367,               0.003367,               0.003367
                    136,                 1.2338,                0.86177,                0.95837,                0.59841,                0.48465,                0.51089,                0.31949,                 1.2526,                0.91731,                0.97441,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.2318,                0.85526,                0.95717,                0.60202,                0.48357,                0.51135,                0.31941,                 1.2527,                0.91758,                0.97449,               0.003268,               0.003268,               0.003268
                    138,                 1.2285,                0.85454,                0.95483,                0.60213,                0.48279,                0.51138,                0.31945,                 1.2527,                0.91712,                0.97445,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.2276,                0.85398,                0.95506,                0.60165,                0.48274,                0.51149,                0.31948,                 1.2523,                0.91671,                0.97427,               0.003169,               0.003169,               0.003169
                    140,                   1.23,                0.85402,                0.95737,                0.60161,                0.48324,                0.51137,                0.31938,                 1.2526,                0.91662,                0.97429,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.2221,                 0.8455,                0.95532,                0.60046,                0.48589,                0.51173,                0.31946,                 1.2526,                0.91677,                0.97434,                0.00307,                0.00307,                0.00307
