                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.5749,                 1.3315,                 1.1089,                0.43203,                0.34536,                0.34126,                0.19519,                 1.4718,                 1.2094,                 1.0792,               0.007822,               0.007822,               0.007822
                     46,                 1.5731,                 1.3308,                 1.1044,                0.42869,                0.34556,                 0.3433,                0.19813,                 1.4684,                 1.2058,                 1.0762,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.5776,                 1.3314,                 1.1081,                0.44191,                 0.3437,                0.34447,                0.19855,                 1.4661,                 1.2006,                 1.0757,               0.007723,               0.007723,               0.007723
                     48,                 1.5788,                 1.3174,                 1.1028,                0.44348,                0.34115,                0.34317,                0.19942,                 1.4659,                 1.1978,                 1.0736,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.5466,                 1.3002,                 1.0929,                0.43927,                0.34571,                0.34484,                0.19873,                  1.463,                 1.1976,                 1.0722,               0.007624,               0.007624,               0.007624
                     50,                 1.5586,                 1.3109,                 1.0957,                0.43962,                 0.3527,                 0.3473,                0.20194,                 1.4545,                  1.195,                   1.07,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.5468,                 1.2929,                 1.0943,                0.44387,                0.34267,                0.34489,                0.19935,                 1.4549,                  1.194,                 1.0695,               0.007525,               0.007525,               0.007525
                     52,                 1.5523,                 1.2951,                 1.0952,                0.44755,                0.34624,                0.34934,                0.20317,                 1.4535,                 1.1876,                 1.0678,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.5549,                 1.3003,                 1.0945,                0.44177,                0.35224,                0.35146,                0.20365,                  1.457,                 1.1841,                 1.0693,               0.007426,               0.007426,               0.007426
                     54,                 1.5595,                 1.2994,                 1.0939,                0.44197,                0.35583,                 0.3541,                0.20494,                  1.453,                 1.1818,                  1.069,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.5583,                 1.2968,                 1.0918,                0.44545,                0.35751,                0.35492,                0.20566,                 1.4517,                  1.177,                 1.0667,               0.007327,               0.007327,               0.007327
                     56,                 1.5469,                 1.2868,                 1.0923,                0.45814,                0.34836,                0.35395,                0.20508,                 1.4481,                 1.1792,                  1.066,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.5399,                 1.2869,                 1.0946,                0.44823,                0.35758,                0.35405,                0.20529,                 1.4482,                 1.1771,                 1.0657,               0.007228,               0.007228,               0.007228
                     58,                 1.5485,                 1.2829,                 1.0908,                0.46258,                 0.3566,                 0.3603,                0.20861,                  1.446,                 1.1743,                 1.0648,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.5474,                  1.287,                 1.0918,                0.44486,                0.36092,                0.35897,                0.20849,                  1.445,                 1.1756,                 1.0661,               0.007129,               0.007129,               0.007129
                     60,                 1.5422,                 1.2783,                 1.0841,                  0.444,                0.36032,                0.35753,                0.20771,                  1.444,                 1.1763,                 1.0633,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.5431,                 1.2755,                 1.0876,                0.43903,                0.36317,                0.36004,                0.20866,                 1.4422,                 1.1679,                 1.0617,                0.00703,                0.00703,                0.00703
                     62,                 1.5356,                 1.2723,                 1.0846,                0.44533,                0.36297,                0.36131,                0.21056,                 1.4408,                 1.1659,                 1.0628,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.5444,                 1.2729,                 1.0867,                0.44517,                0.36824,                0.36288,                0.21234,                 1.4383,                 1.1626,                 1.0608,               0.006931,               0.006931,               0.006931
