                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                 1.5473,                 1.2934,                 1.0652,                0.44884,                0.34794,                0.34907,                0.20421,                 1.4452,                 1.1967,                 1.0447,               0.004357,               0.004357,               0.004357
                    116,                 1.5536,                  1.294,                 1.0635,                0.44668,                0.34833,                0.34941,                0.20471,                 1.4456,                 1.1963,                 1.0447,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.5405,                  1.288,                 1.0605,                0.44458,                 0.3496,                0.34901,                0.20448,                 1.4451,                 1.1957,                 1.0446,               0.004258,               0.004258,               0.004258
                    118,                 1.5308,                 1.2784,                 1.0561,                0.44879,                0.35162,                0.34926,                0.20488,                  1.445,                 1.1953,                 1.0446,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.5392,                 1.2835,                 1.0615,                 0.4471,                0.35265,                0.35029,                 0.2057,                 1.4444,                 1.1946,                 1.0444,               0.004159,               0.004159,               0.004159
                    120,                  1.534,                 1.2822,                 1.0556,                0.44893,                0.35171,                0.35116,                0.20641,                 1.4441,                 1.1946,                 1.0442,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.5447,                 1.2866,                  1.058,                0.44724,                0.35302,                0.35054,                0.20585,                 1.4435,                 1.1944,                 1.0439,                0.00406,                0.00406,                0.00406
                    122,                 1.5368,                  1.276,                 1.0589,                0.44509,                0.35287,                0.35094,                0.20618,                 1.4432,                  1.194,                 1.0439,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.5347,                 1.2742,                 1.0588,                0.44776,                0.35093,                0.35067,                0.20651,                 1.4427,                 1.1933,                 1.0436,               0.003961,               0.003961,               0.003961
                    124,                 1.5315,                   1.28,                  1.062,                 0.4509,                0.35061,                0.35135,                0.20657,                 1.4421,                 1.1924,                 1.0434,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.5322,                 1.2794,                 1.0561,                 0.4497,                0.35005,                0.35172,                0.20671,                 1.4422,                 1.1917,                 1.0434,               0.003862,               0.003862,               0.003862
                    126,                 1.5329,                 1.2741,                  1.056,                0.45007,                0.35152,                 0.3525,                0.20708,                 1.4412,                 1.1909,                  1.043,              0.0038125,              0.0038125,              0.0038125
                    127,                  1.532,                 1.2704,                 1.0578,                0.45656,                0.35229,                0.35314,                0.20722,                 1.4414,                 1.1899,                 1.0431,               0.003763,               0.003763,               0.003763
                    128,                 1.5375,                 1.2793,                 1.0548,                0.45487,                0.35235,                0.35377,                0.20756,                 1.4411,                 1.1888,                  1.043,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.5426,                 1.2746,                 1.0548,                 0.4546,                0.35383,                0.35384,                0.20741,                 1.4407,                 1.1882,                 1.0429,               0.003664,               0.003664,               0.003664
                    130,                 1.5316,                 1.2666,                  1.052,                0.45244,                0.35507,                0.35349,                0.20757,                 1.4406,                 1.1878,                 1.0427,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.5241,                 1.2664,                 1.0557,                0.45273,                0.35509,                0.35411,                0.20788,                 1.4403,                 1.1878,                 1.0424,               0.003565,               0.003565,               0.003565
                    132,                 1.5272,                 1.2577,                 1.0535,                 0.4533,                0.35318,                0.35459,                0.20802,                 1.4395,                 1.1873,                 1.0423,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.5237,                 1.2569,                 1.0549,                0.45285,                0.35379,                0.35468,                0.20808,                 1.4389,                 1.1867,                  1.042,               0.003466,               0.003466,               0.003466
                    134,                 1.5278,                 1.2653,                 1.0553,                0.45106,                0.35386,                0.35486,                0.20823,                 1.4387,                 1.1866,                 1.0419,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.5335,                 1.2675,                 1.0544,                0.44956,                0.35435,                0.35489,                0.20838,                 1.4377,                 1.1863,                 1.0416,               0.003367,               0.003367,               0.003367
                    136,                 1.5309,                 1.2702,                 1.0559,                0.44941,                0.35569,                0.35499,                0.20836,                 1.4375,                 1.1852,                 1.0414,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.5277,                 1.2592,                 1.0532,                0.44966,                0.35582,                0.35534,                0.20841,                 1.4372,                 1.1847,                 1.0412,               0.003268,               0.003268,               0.003268
                    138,                  1.528,                 1.2598,                 1.0532,                0.44825,                0.35583,                0.35569,                0.20853,                 1.4369,                 1.1845,                 1.0411,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.5273,                  1.261,                 1.0535,                0.44923,                0.35771,                0.35592,                0.20861,                 1.4366,                 1.1844,                 1.0409,               0.003169,               0.003169,               0.003169
                    140,                 1.5279,                 1.2632,                 1.0564,                0.44805,                 0.3579,                0.35606,                 0.2087,                 1.4363,                 1.1839,                 1.0409,              0.0031195,              0.0031195,              0.0031195
                    141,                   1.52,                 1.2545,                  1.053,                0.45099,                0.35706,                0.35611,                0.20864,                 1.4358,                 1.1842,                 1.0408,                0.00307,                0.00307,                0.00307
