                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                 1.4861,                 1.1543,                0.97766,                0.41385,                0.30122,                0.29359,                0.16563,                  1.403,                 1.0633,                 0.9529,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.4788,                 1.1422,                0.97597,                0.39511,                0.30298,                0.29041,                 0.1642,                 1.4013,                 1.0658,                0.95309,               0.007525,               0.007525,               0.007525
                     52,                 1.4808,                  1.143,                0.97544,                0.39661,                0.30881,                0.29484,                0.16685,                 1.3979,                 1.0572,                0.95174,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.4817,                 1.1433,                0.97484,                0.39468,                0.30502,                0.29365,                0.16633,                 1.3999,                 1.0555,                0.95303,               0.007426,               0.007426,               0.007426
                     54,                 1.4876,                 1.1458,                0.97478,                0.39509,                0.30301,                0.29608,                0.16809,                 1.3968,                 1.0486,                0.95239,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.4864,                 1.1417,                0.97494,                0.40375,                0.31127,                0.30027,                0.16906,                 1.3955,                 1.0468,                   0.95,               0.007327,               0.007327,               0.007327
                     56,                 1.4779,                 1.1378,                0.97416,                0.39929,                0.31042,                0.29836,                0.16937,                 1.3905,                 1.0434,                0.94856,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.4678,                 1.1344,                0.97509,                0.40017,                  0.316,                0.30201,                0.17046,                 1.3888,                 1.0445,                0.94883,               0.007228,               0.007228,               0.007228
                     58,                 1.4791,                   1.13,                 0.9726,                0.41095,                0.30867,                0.30212,                0.17103,                 1.3838,                 1.0411,                0.94936,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.4765,                 1.1328,                0.97348,                0.41865,                0.31175,                0.30526,                0.17296,                 1.3833,                 1.0386,                0.94941,               0.007129,               0.007129,               0.007129
                     60,                 1.4681,                 1.1256,                0.96783,                0.40099,                0.31158,                 0.3019,                0.17058,                 1.3865,                 1.0392,                0.94834,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.4752,                 1.1302,                0.96983,                0.40918,                0.30723,                0.30268,                0.17185,                 1.3815,                 1.0368,                0.94634,                0.00703,                0.00703,                0.00703
                     62,                 1.4646,                 1.1218,                0.96889,                0.40167,                0.31322,                0.30188,                0.17106,                 1.3815,                 1.0361,                0.94653,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.4684,                 1.1172,                0.97179,                0.40538,                0.31112,                0.30317,                0.17208,                 1.3812,                 1.0341,                0.94648,               0.006931,               0.006931,               0.006931
