                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                 1.3634,                 1.0476,                  1.002,                0.53952,                0.43597,                0.45476,                0.27683,                 1.3122,                 1.0095,                 0.9974,               0.006337,               0.006337,               0.006337
                     76,                 1.3621,                 1.0363,                0.99887,                0.54544,                 0.4387,                0.45734,                0.27883,                 1.3114,                 1.0075,                0.99742,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.3739,                 1.0444,                 1.0044,                0.54764,                0.43389,                0.45583,                0.27806,                 1.3115,                 1.0073,                0.99805,               0.006238,               0.006238,               0.006238
                     78,                 1.3568,                 1.0456,                0.99986,                 0.5496,                0.43605,                0.45633,                0.27818,                 1.3096,                 1.0057,                0.99632,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.3674,                 1.0503,                 1.0009,                0.53486,                0.44423,                0.45606,                0.27819,                 1.3097,                 1.0043,                0.99643,               0.006139,               0.006139,               0.006139
                     80,                 1.3569,                 1.0359,                0.99798,                0.55443,                0.43489,                0.45745,                0.27897,                 1.3101,                 1.0027,                0.99603,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.3567,                 1.0335,                0.99522,                0.55764,                 0.4361,                0.45904,                0.28039,                 1.3054,                 1.0031,                0.99433,                0.00604,                0.00604,                0.00604
                     82,                  1.358,                 1.0401,                0.99956,                0.54494,                0.44726,                0.45971,                0.28178,                 1.3059,                 1.0026,                0.99499,              0.0059905,              0.0059905,              0.0059905
                     83,                  1.357,                 1.0393,                0.99974,                0.54515,                0.44371,                0.46105,                0.28226,                 1.3045,                0.99882,                0.99359,               0.005941,               0.005941,               0.005941
                     84,                 1.3435,                 1.0285,                0.99413,                0.54624,                0.44303,                0.46281,                0.28307,                 1.3029,                0.99789,                0.99302,              0.0058915,              0.0058915,              0.0058915
                     85,                  1.351,                 1.0291,                0.99584,                0.53518,                0.44924,                0.45999,                0.28177,                 1.3034,                0.99874,                0.99342,               0.005842,               0.005842,               0.005842
                     86,                 1.3484,                 1.0296,                0.99754,                0.54369,                  0.446,                0.46093,                0.28221,                 1.3047,                0.99826,                0.99338,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.3555,                 1.0326,                 0.9961,                0.54842,                0.44704,                0.46316,                0.28329,                 1.3031,                0.99656,                0.99295,               0.005743,               0.005743,               0.005743
                     88,                 1.3407,                 1.0191,                0.99582,                0.54993,                0.44505,                0.46277,                0.28447,                 1.3035,                0.99507,                0.99282,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.3498,                 1.0213,                0.99394,                0.54696,                0.44901,                0.46395,                0.28418,                  1.301,                0.99245,                 0.9919,               0.005644,               0.005644,               0.005644
                     90,                 1.3497,                 1.0187,                0.99393,                0.54631,                0.45142,                0.46561,                0.28535,                 1.3008,                0.99014,                0.99174,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.3421,                  1.014,                0.99548,                0.55019,                0.44548,                0.46453,                0.28526,                 1.3014,                0.98952,                0.99221,               0.005545,               0.005545,               0.005545
                     92,                 1.3397,                 1.0078,                0.99499,                0.54492,                0.45002,                0.46671,                0.28524,                  1.301,                0.98861,                0.99197,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.3443,                 1.0098,                0.99298,                0.55411,                0.44488,                 0.4659,                0.28601,                 1.2982,                0.98772,                0.99125,               0.005446,               0.005446,               0.005446
                     94,                 1.3434,                 1.0165,                0.99404,                0.54962,                0.44774,                0.46665,                0.28588,                 1.2987,                0.98801,                0.99161,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.3412,                 1.0109,                0.99312,                0.54367,                0.45339,                0.46671,                0.28571,                 1.2984,                0.98758,                0.99134,               0.005347,               0.005347,               0.005347
                     96,                 1.3347,                 1.0063,                0.99114,                0.55044,                0.45486,                0.46712,                0.28579,                 1.2983,                0.98647,                0.99153,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.3271,                 1.0008,                0.99031,                0.54654,                0.45678,                0.46836,                0.28674,                 1.2982,                0.98637,                 0.9912,               0.005248,               0.005248,               0.005248
                     98,                 1.3314,                  1.002,                0.98833,                0.55662,                0.44969,                0.46916,                0.28727,                  1.298,                 0.9859,                0.99129,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.3308,                 1.0009,                0.99091,                0.55885,                0.44894,                0.47085,                 0.2882,                 1.2964,                0.98345,                0.99087,               0.005149,               0.005149,               0.005149
                    100,                 1.3336,                 1.0033,                0.99024,                0.55528,                0.44993,                0.47022,                0.28807,                 1.2956,                 0.9828,                0.99043,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.3297,                0.99542,                0.98973,                0.55316,                0.45467,                0.47075,                0.28795,                 1.2953,                0.98262,                0.98992,                0.00505,                0.00505,                0.00505
                    102,                 1.3328,                 1.0014,                0.98664,                0.55047,                0.45519,                0.47087,                0.28881,                 1.2943,                0.98122,                0.98947,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.3289,                0.99947,                0.98884,                0.55837,                0.44954,                0.47122,                 0.2889,                 1.2936,                0.98115,                0.98926,               0.004951,               0.004951,               0.004951
                    104,                  1.324,                 0.9954,                0.98751,                0.55414,                0.45031,                0.47158,                0.28886,                 1.2936,                0.98257,                0.98913,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.3302,                0.99572,                0.98756,                0.55954,                0.45274,                 0.4717,                 0.2893,                  1.294,                0.98207,                0.98921,               0.004852,               0.004852,               0.004852
                    106,                 1.3315,                0.99872,                0.98891,                0.55646,                0.45357,                0.47142,                0.28963,                 1.2934,                0.98089,                0.98909,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.3275,                0.98864,                0.98642,                0.55509,                0.45447,                0.47177,                 0.2901,                  1.293,                0.97984,                0.98882,               0.004753,               0.004753,               0.004753
                    108,                 1.3356,                0.98897,                0.98747,                0.56202,                0.45322,                0.47216,                0.29065,                 1.2939,                0.97969,                0.98878,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.3249,                0.98274,                0.98596,                0.56208,                0.45296,                0.47286,                0.29139,                 1.2935,                0.97874,                0.98844,               0.004654,               0.004654,               0.004654
                    110,                 1.3273,                0.98267,                0.98454,                 0.5633,                0.45153,                0.47278,                0.29142,                 1.2931,                0.97774,                0.98823,              0.0046045,              0.0046045,              0.0046045
                    111,                  1.329,                0.98648,                0.98802,                 0.5652,                0.45019,                0.47324,                 0.2912,                 1.2931,                0.97678,                0.98811,               0.004555,               0.004555,               0.004555
                    112,                 1.3206,                0.98127,                 0.9843,                0.57101,                0.44692,                 0.4736,                0.29139,                  1.293,                 0.9771,                0.98797,              0.0045055,              0.0045055,              0.0045055
