                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    116,                 1.5539,                 1.3035,                 1.0632,                0.43918,                0.34948,                 0.3458,                0.20241,                 1.4564,                 1.2053,                 1.0451,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.5416,                 1.2976,                 1.0612,                0.43533,                0.34876,                0.34615,                0.20306,                 1.4556,                 1.2046,                  1.045,               0.004258,               0.004258,               0.004258
                    118,                 1.5315,                 1.2876,                 1.0568,                0.43654,                 0.3512,                0.34636,                0.20312,                  1.455,                 1.2045,                 1.0448,              0.0042085,              0.0042085,              0.0042085
                    119,                  1.541,                 1.2963,                 1.0616,                0.43697,                0.35238,                 0.3473,                 0.2036,                 1.4545,                 1.2035,                 1.0447,               0.004159,               0.004159,               0.004159
                    120,                 1.5355,                 1.2907,                 1.0562,                0.43921,                0.35168,                0.34742,                0.20357,                 1.4544,                 1.2029,                 1.0447,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.5472,                 1.2987,                 1.0592,                0.44007,                 0.3523,                0.34772,                0.20394,                 1.4544,                 1.2015,                 1.0445,                0.00406,                0.00406,                0.00406
                    122,                 1.5384,                 1.2867,                 1.0598,                0.43914,                0.35265,                0.34781,                0.20376,                 1.4539,                  1.201,                 1.0443,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.5354,                 1.2853,                 1.0589,                0.43728,                0.35387,                0.34804,                0.20387,                 1.4536,                 1.2007,                 1.0441,               0.003961,               0.003961,               0.003961
                    124,                 1.5338,                 1.2922,                 1.0627,                0.43792,                0.35226,                0.34773,                0.20349,                 1.4534,                    1.2,                 1.0439,              0.0039115,              0.0039115,              0.0039115
                    125,                  1.533,                 1.2892,                 1.0564,                0.43646,                0.35271,                0.34812,                0.20376,                  1.453,                 1.1992,                 1.0436,               0.003862,               0.003862,               0.003862
                    126,                 1.5362,                 1.2854,                 1.0561,                 0.4412,                0.35198,                0.34833,                0.20371,                 1.4528,                 1.1988,                 1.0435,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.5333,                 1.2833,                 1.0578,                0.44077,                0.35219,                0.34876,                 0.2042,                 1.4525,                 1.1981,                 1.0436,               0.003763,               0.003763,               0.003763
                    128,                 1.5392,                 1.2904,                 1.0552,                0.44209,                0.35195,                0.34919,                0.20459,                 1.4522,                 1.1971,                 1.0433,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.5458,                 1.2886,                 1.0556,                0.44004,                0.35281,                0.34963,                 0.2051,                  1.452,                 1.1969,                 1.0433,               0.003664,               0.003664,               0.003664
                    130,                 1.5329,                 1.2771,                 1.0523,                0.43802,                 0.3539,                0.34968,                0.20519,                 1.4517,                 1.1966,                 1.0431,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.5273,                 1.2786,                 1.0557,                0.43793,                0.35375,                0.34976,                 0.2052,                 1.4517,                 1.1962,                 1.0429,               0.003565,               0.003565,               0.003565
                    132,                 1.5292,                  1.271,                 1.0538,                0.43304,                 0.3564,                0.35039,                0.20519,                 1.4507,                 1.1955,                 1.0425,              0.0035155,              0.0035155,              0.0035155
                    133,                  1.525,                  1.269,                 1.0549,                0.43216,                0.35686,                0.35041,                0.20546,                 1.4504,                 1.1951,                 1.0424,               0.003466,               0.003466,               0.003466
                    134,                 1.5302,                 1.2765,                 1.0566,                0.43759,                0.35571,                0.35083,                0.20571,                 1.4504,                 1.1947,                 1.0422,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.5352,                  1.279,                 1.0546,                0.44105,                0.35489,                0.35087,                0.20577,                 1.4502,                 1.1944,                 1.0419,               0.003367,               0.003367,               0.003367
                    136,                 1.5343,                 1.2832,                  1.058,                0.44053,                 0.3557,                0.35111,                0.20598,                 1.4498,                 1.1935,                 1.0419,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.5304,                 1.2733,                 1.0543,                0.43928,                0.35777,                0.35149,                0.20605,                 1.4494,                 1.1927,                 1.0418,               0.003268,               0.003268,               0.003268
                    138,                 1.5307,                 1.2729,                 1.0547,                0.43958,                0.35844,                 0.3522,                 0.2065,                 1.4496,                 1.1923,                 1.0419,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.5278,                  1.273,                 1.0531,                0.43772,                 0.3591,                 0.3525,                0.20681,                 1.4491,                 1.1919,                 1.0415,               0.003169,               0.003169,               0.003169
                    140,                 1.5315,                 1.2775,                 1.0573,                 0.4392,                0.35827,                0.35277,                0.20701,                  1.449,                 1.1917,                 1.0415,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.5218,                 1.2666,                 1.0531,                0.43787,                 0.3593,                0.35298,                0.20728,                 1.4492,                 1.1909,                 1.0415,                0.00307,                0.00307,                0.00307
                    142,                 1.5256,                 1.2707,                 1.0549,                0.43816,                 0.3599,                 0.3532,                0.20736,                 1.4487,                 1.1909,                 1.0413,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.5228,                 1.2678,                 1.0552,                0.43898,                0.35973,                0.35318,                 0.2075,                 1.4489,                 1.1907,                 1.0412,               0.002971,               0.002971,               0.002971
                    144,                 1.5154,                 1.2582,                 1.0482,                0.44049,                0.35983,                0.35312,                 0.2074,                  1.449,                 1.1907,                 1.0412,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.5185,                 1.2595,                 1.0488,                0.43954,                0.35995,                0.35326,                0.20748,                 1.4485,                 1.1905,                  1.041,               0.002872,               0.002872,               0.002872
                    146,                  1.517,                 1.2563,                  1.048,                0.43779,                0.36084,                0.35381,                0.20758,                 1.4485,                   1.19,                 1.0411,              0.0028225,              0.0028225,              0.0028225
                    147,                  1.519,                 1.2573,                 1.0497,                0.43702,                0.36045,                0.35382,                0.20783,                 1.4482,                 1.1898,                  1.041,               0.002773,               0.002773,               0.002773
                    148,                 1.5224,                 1.2558,                 1.0489,                0.43722,                0.36008,                0.35375,                0.20778,                 1.4481,                 1.1893,                 1.0409,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.5111,                  1.251,                 1.0474,                 0.4406,                0.35911,                0.35361,                0.20771,                 1.4481,                  1.189,                 1.0409,               0.002674,               0.002674,               0.002674
                    150,                  1.524,                  1.266,                 1.0502,                0.44267,                0.35814,                0.35404,                0.20796,                 1.4477,                 1.1888,                 1.0408,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.5148,                 1.2557,                 1.0478,                0.44352,                 0.3582,                 0.3544,                0.20817,                 1.4473,                 1.1885,                 1.0408,               0.002575,               0.002575,               0.002575
                    152,                 1.5317,                 1.2698,                 1.0529,                0.44431,                0.35851,                0.35452,                0.20807,                 1.4469,                 1.1881,                 1.0406,              0.0025255,              0.0025255,              0.0025255
