                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     58,                 1.5432,                 1.2864,                 1.0646,                0.44301,                0.35108,                0.34958,                0.20553,                 1.4495,                  1.193,                 1.0479,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.5434,                 1.2903,                 1.0665,                0.44716,                  0.354,                0.35109,                0.20586,                 1.4518,                 1.1933,                 1.0501,               0.007129,               0.007129,               0.007129
                     60,                 1.5361,                 1.2797,                 1.0592,                0.44191,                0.35774,                0.35232,                0.20561,                 1.4475,                 1.1872,                 1.0474,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.5358,                 1.2778,                  1.061,                0.43834,                0.35896,                0.35481,                0.20769,                 1.4429,                 1.1825,                 1.0447,                0.00703,                0.00703,                0.00703
                     62,                 1.5316,                 1.2725,                 1.0601,                0.44082,                0.36212,                0.35285,                0.20697,                 1.4457,                  1.182,                 1.0462,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.5384,                 1.2748,                 1.0621,                0.44531,                0.35516,                0.35307,                0.20711,                 1.4425,                 1.1836,                 1.0444,               0.006931,               0.006931,               0.006931
                     64,                 1.5396,                 1.2776,                 1.0635,                  0.453,                0.35504,                0.35479,                0.20854,                 1.4383,                 1.1818,                 1.0449,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.5304,                 1.2679,                 1.0591,                 0.4594,                0.35458,                0.35541,                0.20959,                 1.4363,                 1.1772,                  1.042,               0.006832,               0.006832,               0.006832
                     66,                 1.5298,                   1.27,                 1.0606,                0.45246,                0.35975,                 0.3585,                 0.2109,                 1.4373,                 1.1738,                 1.0447,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.5265,                 1.2662,                 1.0574,                0.44964,                0.36025,                0.35833,                0.21004,                 1.4356,                 1.1743,                 1.0438,               0.006733,               0.006733,               0.006733
                     68,                 1.5231,                 1.2589,                 1.0536,                0.45062,                0.36142,                0.35617,                0.20961,                 1.4368,                 1.1738,                  1.043,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.5303,                 1.2625,                 1.0548,                0.46224,                0.36341,                0.36116,                0.21206,                 1.4364,                 1.1719,                 1.0425,               0.006634,               0.006634,               0.006634
                     70,                 1.5197,                  1.251,                 1.0548,                0.44945,                0.36394,                0.35837,                0.21147,                  1.432,                 1.1693,                 1.0418,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.5303,                 1.2565,                 1.0567,                 0.4639,                0.35777,                0.36003,                0.21193,                  1.434,                 1.1679,                 1.0431,               0.006535,               0.006535,               0.006535
                     72,                 1.5229,                 1.2567,                 1.0549,                0.45945,                0.36238,                0.36356,                0.21419,                 1.4321,                 1.1658,                 1.0411,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.5189,                 1.2456,                 1.0526,                 0.4595,                0.36624,                  0.363,                0.21381,                 1.4311,                 1.1661,                 1.0408,               0.006436,               0.006436,               0.006436
                     74,                  1.515,                 1.2434,                  1.051,                0.46489,                0.36362,                 0.3649,                0.21542,                 1.4268,                 1.1646,                 1.0399,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.5055,                 1.2373,                 1.0507,                0.46199,                0.36569,                0.36453,                0.21476,                 1.4273,                  1.162,                 1.0387,               0.006337,               0.006337,               0.006337
                     76,                 1.5089,                  1.229,                 1.0486,                0.46854,                0.36208,                0.36471,                0.21524,                 1.4269,                 1.1616,                 1.0381,              0.0062875,              0.0062875,              0.0062875
                     77,                  1.518,                 1.2347,                 1.0533,                0.46999,                0.36146,                0.36551,                 0.2158,                 1.4246,                 1.1597,                 1.0381,               0.006238,               0.006238,               0.006238
                     78,                 1.5011,                 1.2368,                 1.0484,                0.47089,                0.36271,                 0.3667,                0.21666,                 1.4236,                 1.1569,                 1.0377,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.5136,                 1.2444,                 1.0512,                0.46418,                0.36803,                 0.3673,                0.21685,                 1.4251,                 1.1568,                 1.0379,               0.006139,               0.006139,               0.006139
                     80,                 1.5031,                 1.2289,                 1.0478,                0.46726,                0.36661,                0.36705,                0.21683,                 1.4251,                 1.1554,                 1.0374,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.5005,                 1.2254,                 1.0442,                0.46955,                0.36656,                0.36885,                0.21841,                 1.4228,                 1.1543,                 1.0368,                0.00604,                0.00604,                0.00604
                     82,                 1.5028,                 1.2334,                 1.0496,                0.45927,                0.37078,                0.36874,                0.21784,                 1.4247,                 1.1563,                 1.0372,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.5037,                 1.2328,                 1.0506,                0.46692,                0.37041,                0.37103,                0.22018,                 1.4216,                 1.1517,                 1.0362,               0.005941,               0.005941,               0.005941
                     84,                 1.4897,                 1.2211,                 1.0442,                0.47121,                0.36844,                0.37315,                0.22043,                 1.4208,                 1.1497,                 1.0358,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.4953,                 1.2211,                 1.0454,                0.47209,                0.36626,                0.37126,                0.21969,                 1.4193,                   1.15,                 1.0347,               0.005842,               0.005842,               0.005842
                     86,                 1.4955,                 1.2253,                 1.0475,                0.46969,                0.37004,                0.37224,                0.21981,                 1.4171,                 1.1492,                  1.034,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.5021,                 1.2236,                 1.0467,                0.47128,                0.37053,                0.37317,                0.22085,                 1.4167,                 1.1482,                 1.0341,               0.005743,               0.005743,               0.005743
                     88,                 1.4885,                 1.2126,                 1.0467,                0.46857,                0.37163,                0.37354,                0.22159,                 1.4179,                 1.1475,                 1.0348,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.4943,                 1.2147,                 1.0433,                0.46707,                0.37132,                0.37361,                0.22158,                 1.4152,                 1.1459,                 1.0334,               0.005644,               0.005644,               0.005644
                     90,                  1.496,                 1.2123,                 1.0434,                0.47817,                0.37078,                0.37505,                0.22237,                 1.4155,                  1.144,                 1.0328,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.4896,                 1.2095,                  1.045,                0.47497,                0.37086,                0.37533,                 0.2227,                 1.4156,                 1.1426,                 1.0332,               0.005545,               0.005545,               0.005545
                     92,                 1.4849,                 1.2024,                 1.0441,                0.47441,                0.37058,                0.37483,                0.22247,                 1.4153,                 1.1428,                 1.0337,              0.0054955,              0.0054955,              0.0054955
